433 points :

50.0,-100.0,86.6025403784
43.75,-75.0,75.7772228311
37.5,-50.0,64.9519052838
31.25,-25.0,54.1265877365
25.0,0.0,43.3012701892
18.75,25.0,32.4759526419
12.5,50.0,21.6506350946
6.25,75.0,10.8253175473
0.0,100.0,0.0
11.4006714442,-100.0,31.3230873595
22.8013428884,-100.0,62.6461747191
34.2020143326,-100.0,93.9692620786
34.2020143326,-100.0,93.9692620786
29.926762541,-75.0,82.2231043188
25.6515107494,-50.0,70.4769465589
21.3762589579,-25.0,58.7307887991
17.1010071663,0.0,46.9846310393
12.8257553747,25.0,35.2384732795
8.55050358314,50.0,23.4923155196
4.27525179157,75.0,11.7461577598
0.0,100.0,0.0
5.7882725889,-100.0,32.8269251004
11.5765451778,-100.0,65.6538502008
17.3648177667,-100.0,98.4807753012
17.3648177667,-100.0,98.4807753012
15.1942155459,-75.0,86.1706783886
13.023613325,-50.0,73.8605814759
10.8530111042,-25.0,61.5504845633
8.68240888335,0.0,49.2403876506
6.51180666251,25.0,36.930290738
4.34120444167,50.0,24.6201938253
2.17060222084,75.0,12.3100969127
0.0,100.0,0.0
2.04107799858e-15,-100.0,33.3333333333
4.08215599716e-15,-100.0,66.6666666667
6.12323399574e-15,-100.0,100.0
6.12323399574e-15,-100.0,100.0
5.35782974627e-15,-75.0,87.5
4.5924254968e-15,-50.0,75.0
3.82702124734e-15,-25.0,62.5
3.06161699787e-15,0.0,50.0
2.2962127484e-15,25.0,37.5
1.53080849893e-15,50.0,25.0
7.65404249467e-16,75.0,12.5
0.0,100.0,0.0
-5.7882725889,-100.0,32.8269251004
-11.5765451778,-100.0,65.6538502008
-17.3648177667,-100.0,98.4807753012
-17.3648177667,-100.0,98.4807753012
-15.1942155459,-75.0,86.1706783886
-13.023613325,-50.0,73.8605814759
-10.8530111042,-25.0,61.5504845633
-8.68240888335,0.0,49.2403876506
-6.51180666251,25.0,36.930290738
-4.34120444167,50.0,24.6201938253
-2.17060222084,75.0,12.3100969127
-0.0,100.0,0.0
-11.4006714442,-100.0,31.3230873595
-22.8013428884,-100.0,62.6461747191
-34.2020143326,-100.0,93.9692620786
-34.2020143326,-100.0,93.9692620786
-29.926762541,-75.0,82.2231043188
-25.6515107494,-50.0,70.4769465589
-21.3762589579,-25.0,58.7307887991
-17.1010071663,0.0,46.9846310393
-12.8257553747,25.0,35.2384732795
-8.55050358314,50.0,23.4923155196
-4.27525179157,75.0,11.7461577598
-0.0,100.0,0.0
-16.6666666667,-100.0,28.8675134595
-33.3333333333,-100.0,57.735026919
-50.0,-100.0,86.6025403784
-50.0,-100.0,86.6025403784
-43.75,-75.0,75.7772228311
-37.5,-50.0,64.9519052838
-31.25,-25.0,54.1265877365
-25.0,0.0,43.3012701892
-18.75,25.0,32.4759526419
-12.5,50.0,21.6506350946
-6.25,75.0,10.8253175473
-0.0,100.0,0.0
-21.4262536562,-100.0,25.5348147706
-42.8525073124,-100.0,51.0696295413
-64.2787609687,-100.0,76.6044443119
-64.2787609687,-100.0,76.6044443119
-56.2439158476,-75.0,67.0288887729
-48.2090707265,-50.0,57.4533332339
-40.1742256054,-25.0,47.8777776949
-32.1393804843,0.0,38.3022221559
-24.1045353632,25.0,28.726666617
-16.0696902422,50.0,19.151111078
-8.03484512108,75.0,9.57555553899
-0.0,100.0,0.0
-25.5348147706,-100.0,21.4262536562
-51.0696295413,-100.0,42.8525073124
-76.6044443119,-100.0,64.2787609687
-76.6044443119,-100.0,64.2787609687
-67.0288887729,-75.0,56.2439158476
-57.4533332339,-50.0,48.2090707265
-47.8777776949,-25.0,40.1742256054
-38.3022221559,0.0,32.1393804843
-28.726666617,25.0,24.1045353632
-19.151111078,50.0,16.0696902422
-9.57555553899,75.0,8.03484512108
-0.0,100.0,0.0
-28.8675134595,-100.0,16.6666666667
-57.735026919,-100.0,33.3333333333
-86.6025403784,-100.0,50.0
-86.6025403784,-100.0,50.0
-75.7772228311,-75.0,43.75
-64.9519052838,-50.0,37.5
-54.1265877365,-25.0,31.25
-43.3012701892,0.0,25.0
-32.4759526419,25.0,18.75
-21.6506350946,50.0,12.5
-10.8253175473,75.0,6.25
-0.0,100.0,0.0
-31.3230873595,-100.0,11.4006714442
-62.6461747191,-100.0,22.8013428884
-93.9692620786,-100.0,34.2020143326
-93.9692620786,-100.0,34.2020143326
-82.2231043188,-75.0,29.926762541
-70.4769465589,-50.0,25.6515107494
-58.7307887991,-25.0,21.3762589579
-46.9846310393,0.0,17.1010071663
-35.2384732795,25.0,12.8257553747
-23.4923155196,50.0,8.55050358314
-11.7461577598,75.0,4.27525179157
-0.0,100.0,0.0
-32.8269251004,-100.0,5.7882725889
-65.6538502008,-100.0,11.5765451778
-98.4807753012,-100.0,17.3648177667
-98.4807753012,-100.0,17.3648177667
-86.1706783886,-75.0,15.1942155459
-73.8605814759,-50.0,13.023613325
-61.5504845633,-25.0,10.8530111042
-49.2403876506,0.0,8.68240888335
-36.930290738,25.0,6.51180666251
-24.6201938253,50.0,4.34120444167
-12.3100969127,75.0,2.17060222084
-0.0,100.0,0.0
-33.3333333333,-100.0,4.08215599716e-15
-66.6666666667,-100.0,8.16431199432e-15
-100.0,-100.0,1.22464679915e-14
-100.0,-100.0,1.22464679915e-14
-87.5,-75.0,1.07156594925e-14
-75.0,-50.0,9.18485099361e-15
-62.5,-25.0,7.65404249467e-15
-50.0,0.0,6.12323399574e-15
-37.5,25.0,4.5924254968e-15
-25.0,50.0,3.06161699787e-15
-12.5,75.0,1.53080849893e-15
-0.0,100.0,0.0
-32.8269251004,-100.0,-5.7882725889
-65.6538502008,-100.0,-11.5765451778
-98.4807753012,-100.0,-17.3648177667
-98.4807753012,-100.0,-17.3648177667
-86.1706783886,-75.0,-15.1942155459
-73.8605814759,-50.0,-13.023613325
-61.5504845633,-25.0,-10.8530111042
-49.2403876506,0.0,-8.68240888335
-36.930290738,25.0,-6.51180666251
-24.6201938253,50.0,-4.34120444167
-12.3100969127,75.0,-2.17060222084
-0.0,100.0,-0.0
-31.3230873595,-100.0,-11.4006714442
-62.6461747191,-100.0,-22.8013428884
-93.9692620786,-100.0,-34.2020143326
-93.9692620786,-100.0,-34.2020143326
-82.2231043188,-75.0,-29.926762541
-70.4769465589,-50.0,-25.6515107494
-58.7307887991,-25.0,-21.3762589579
-46.9846310393,0.0,-17.1010071663
-35.2384732795,25.0,-12.8257553747
-23.4923155196,50.0,-8.55050358314
-11.7461577598,75.0,-4.27525179157
-0.0,100.0,-0.0
-28.8675134595,-100.0,-16.6666666667
-57.735026919,-100.0,-33.3333333333
-86.6025403784,-100.0,-50.0
-86.6025403784,-100.0,-50.0
-75.7772228311,-75.0,-43.75
-64.9519052838,-50.0,-37.5
-54.1265877365,-25.0,-31.25
-43.3012701892,0.0,-25.0
-32.4759526419,25.0,-18.75
-21.6506350946,50.0,-12.5
-10.8253175473,75.0,-6.25
-0.0,100.0,-0.0
-25.5348147706,-100.0,-21.4262536562
-51.0696295413,-100.0,-42.8525073124
-76.6044443119,-100.0,-64.2787609687
-76.6044443119,-100.0,-64.2787609687
-67.0288887729,-75.0,-56.2439158476
-57.4533332339,-50.0,-48.2090707265
-47.8777776949,-25.0,-40.1742256054
-38.3022221559,0.0,-32.1393804843
-28.726666617,25.0,-24.1045353632
-19.151111078,50.0,-16.0696902422
-9.57555553899,75.0,-8.03484512108
-0.0,100.0,-0.0
-21.4262536562,-100.0,-25.5348147706
-42.8525073124,-100.0,-51.0696295413
-64.2787609687,-100.0,-76.6044443119
-64.2787609687,-100.0,-76.6044443119
-56.2439158476,-75.0,-67.0288887729
-48.2090707265,-50.0,-57.4533332339
-40.1742256054,-25.0,-47.8777776949
-32.1393804843,0.0,-38.3022221559
-24.1045353632,25.0,-28.726666617
-16.0696902422,50.0,-19.151111078
-8.03484512108,75.0,-9.57555553899
-0.0,100.0,-0.0
-16.6666666667,-100.0,-28.8675134595
-33.3333333333,-100.0,-57.735026919
-50.0,-100.0,-86.6025403784
-50.0,-100.0,-86.6025403784
-43.75,-75.0,-75.7772228311
-37.5,-50.0,-64.9519052838
-31.25,-25.0,-54.1265877365
-25.0,0.0,-43.3012701892
-18.75,25.0,-32.4759526419
-12.5,50.0,-21.6506350946
-6.25,75.0,-10.8253175473
-0.0,100.0,-0.0
-11.4006714442,-100.0,-31.3230873595
-22.8013428884,-100.0,-62.6461747191
-34.2020143326,-100.0,-93.9692620786
-34.2020143326,-100.0,-93.9692620786
-29.926762541,-75.0,-82.2231043188
-25.6515107494,-50.0,-70.4769465589
-21.3762589579,-25.0,-58.7307887991
-17.1010071663,0.0,-46.9846310393
-12.8257553747,25.0,-35.2384732795
-8.55050358314,50.0,-23.4923155196
-4.27525179157,75.0,-11.7461577598
-0.0,100.0,-0.0
-5.7882725889,-100.0,-32.8269251004
-11.5765451778,-100.0,-65.6538502008
-17.3648177667,-100.0,-98.4807753012
-17.3648177667,-100.0,-98.4807753012
-15.1942155459,-75.0,-86.1706783886
-13.023613325,-50.0,-73.8605814759
-10.8530111042,-25.0,-61.5504845633
-8.68240888335,0.0,-49.2403876506
-6.51180666251,25.0,-36.930290738
-4.34120444167,50.0,-24.6201938253
-2.17060222084,75.0,-12.3100969127
-0.0,100.0,-0.0
-6.12323399574e-15,-100.0,-33.3333333333
-1.22464679915e-14,-100.0,-66.6666666667
-1.83697019872e-14,-100.0,-100.0
-1.83697019872e-14,-100.0,-100.0
-1.60734892388e-14,-75.0,-87.5
-1.37772764904e-14,-50.0,-75.0
-1.1481063742e-14,-25.0,-62.5
-9.18485099361e-15,0.0,-50.0
-6.8886382452e-15,25.0,-37.5
-4.5924254968e-15,50.0,-25.0
-2.2962127484e-15,75.0,-12.5
-0.0,100.0,-0.0
5.7882725889,-100.0,-32.8269251004
11.5765451778,-100.0,-65.6538502008
17.3648177667,-100.0,-98.4807753012
17.3648177667,-100.0,-98.4807753012
15.1942155459,-75.0,-86.1706783886
13.023613325,-50.0,-73.8605814759
10.8530111042,-25.0,-61.5504845633
8.68240888335,0.0,-49.2403876506
6.51180666251,25.0,-36.930290738
4.34120444167,50.0,-24.6201938253
2.17060222084,75.0,-12.3100969127
0.0,100.0,-0.0
11.4006714442,-100.0,-31.3230873595
22.8013428884,-100.0,-62.6461747191
34.2020143326,-100.0,-93.9692620786
34.2020143326,-100.0,-93.9692620786
29.926762541,-75.0,-82.2231043188
25.6515107494,-50.0,-70.4769465589
21.3762589579,-25.0,-58.7307887991
17.1010071663,0.0,-46.9846310393
12.8257553747,25.0,-35.2384732795
8.55050358314,50.0,-23.4923155196
4.27525179157,75.0,-11.7461577598
0.0,100.0,-0.0
16.6666666667,-100.0,-28.8675134595
33.3333333333,-100.0,-57.735026919
50.0,-100.0,-86.6025403784
50.0,-100.0,-86.6025403784
43.75,-75.0,-75.7772228311
37.5,-50.0,-64.9519052838
31.25,-25.0,-54.1265877365
25.0,0.0,-43.3012701892
18.75,25.0,-32.4759526419
12.5,50.0,-21.6506350946
6.25,75.0,-10.8253175473
0.0,100.0,-0.0
21.4262536562,-100.0,-25.5348147706
42.8525073124,-100.0,-51.0696295413
64.2787609687,-100.0,-76.6044443119
64.2787609687,-100.0,-76.6044443119
56.2439158476,-75.0,-67.0288887729
48.2090707265,-50.0,-57.4533332339
40.1742256054,-25.0,-47.8777776949
32.1393804843,0.0,-38.3022221559
24.1045353632,25.0,-28.726666617
16.0696902422,50.0,-19.151111078
8.03484512108,75.0,-9.57555553899
0.0,100.0,-0.0
25.5348147706,-100.0,-21.4262536562
51.0696295413,-100.0,-42.8525073124
76.6044443119,-100.0,-64.2787609687
76.6044443119,-100.0,-64.2787609687
67.0288887729,-75.0,-56.2439158476
57.4533332339,-50.0,-48.2090707265
47.8777776949,-25.0,-40.1742256054
38.3022221559,0.0,-32.1393804843
28.726666617,25.0,-24.1045353632
19.151111078,50.0,-16.0696902422
9.57555553899,75.0,-8.03484512108
0.0,100.0,-0.0
28.8675134595,-100.0,-16.6666666667
57.735026919,-100.0,-33.3333333333
86.6025403784,-100.0,-50.0
86.6025403784,-100.0,-50.0
75.7772228311,-75.0,-43.75
64.9519052838,-50.0,-37.5
54.1265877365,-25.0,-31.25
43.3012701892,0.0,-25.0
32.4759526419,25.0,-18.75
21.6506350946,50.0,-12.5
10.8253175473,75.0,-6.25
0.0,100.0,-0.0
31.3230873595,-100.0,-11.4006714442
62.6461747191,-100.0,-22.8013428884
93.9692620786,-100.0,-34.2020143326
93.9692620786,-100.0,-34.2020143326
82.2231043188,-75.0,-29.926762541
70.4769465589,-50.0,-25.6515107494
58.7307887991,-25.0,-21.3762589579
46.9846310393,0.0,-17.1010071663
35.2384732795,25.0,-12.8257553747
23.4923155196,50.0,-8.55050358314
11.7461577598,75.0,-4.27525179157
0.0,100.0,-0.0
32.8269251004,-100.0,-5.7882725889
65.6538502008,-100.0,-11.5765451778
98.4807753012,-100.0,-17.3648177667
98.4807753012,-100.0,-17.3648177667
86.1706783886,-75.0,-15.1942155459
73.8605814759,-50.0,-13.023613325
61.5504845633,-25.0,-10.8530111042
49.2403876506,0.0,-8.68240888335
36.930290738,25.0,-6.51180666251
24.6201938253,50.0,-4.34120444167
12.3100969127,75.0,-2.17060222084
0.0,100.0,-0.0

756 faces :

0,1,13
1,2,14
2,3,15
4,5,17
5,6,18
6,7,19
7,8,20
8,9,21
9,10,22
10,11,23
11,12,24
0,13,25
13,14,26
14,15,27
16,17,29
17,18,30
18,19,31
19,20,32
20,21,33
21,22,34
22,23,35
23,24,36
0,25,37
25,26,38
26,27,39
28,29,41
29,30,42
30,31,43
31,32,44
32,33,45
33,34,46
34,35,47
35,36,48
0,37,49
37,38,50
38,39,51
40,41,53
41,42,54
42,43,55
43,44,56
44,45,57
45,46,58
46,47,59
47,48,60
0,49,61
49,50,62
50,51,63
52,53,65
53,54,66
54,55,67
55,56,68
56,57,69
57,58,70
58,59,71
59,60,72
0,61,73
61,62,74
62,63,75
64,65,77
65,66,78
66,67,79
67,68,80
68,69,81
69,70,82
70,71,83
71,72,84
0,73,85
73,74,86
74,75,87
76,77,89
77,78,90
78,79,91
79,80,92
80,81,93
81,82,94
82,83,95
83,84,96
0,85,97
85,86,98
86,87,99
88,89,101
89,90,102
90,91,103
91,92,104
92,93,105
93,94,106
94,95,107
95,96,108
0,97,109
97,98,110
98,99,111
100,101,113
101,102,114
102,103,115
103,104,116
104,105,117
105,106,118
106,107,119
107,108,120
0,109,121
109,110,122
110,111,123
112,113,125
113,114,126
114,115,127
115,116,128
116,117,129
117,118,130
118,119,131
119,120,132
0,121,133
121,122,134
122,123,135
124,125,137
125,126,138
126,127,139
127,128,140
128,129,141
129,130,142
130,131,143
131,132,144
0,133,145
133,134,146
134,135,147
136,137,149
137,138,150
138,139,151
139,140,152
140,141,153
141,142,154
142,143,155
143,144,156
0,145,157
145,146,158
146,147,159
148,149,161
149,150,162
150,151,163
151,152,164
152,153,165
153,154,166
154,155,167
155,156,168
0,157,169
157,158,170
158,159,171
160,161,173
161,162,174
162,163,175
163,164,176
164,165,177
165,166,178
166,167,179
167,168,180
0,169,181
169,170,182
170,171,183
172,173,185
173,174,186
174,175,187
175,176,188
176,177,189
177,178,190
178,179,191
179,180,192
0,181,193
181,182,194
182,183,195
184,185,197
185,186,198
186,187,199
187,188,200
188,189,201
189,190,202
190,191,203
191,192,204
0,193,205
193,194,206
194,195,207
196,197,209
197,198,210
198,199,211
199,200,212
200,201,213
201,202,214
202,203,215
203,204,216
0,205,217
205,206,218
206,207,219
208,209,221
209,210,222
210,211,223
211,212,224
212,213,225
213,214,226
214,215,227
215,216,228
0,217,229
217,218,230
218,219,231
220,221,233
221,222,234
222,223,235
223,224,236
224,225,237
225,226,238
226,227,239
227,228,240
0,229,241
229,230,242
230,231,243
232,233,245
233,234,246
234,235,247
235,236,248
236,237,249
237,238,250
238,239,251
239,240,252
0,241,253
241,242,254
242,243,255
244,245,257
245,246,258
246,247,259
247,248,260
248,249,261
249,250,262
250,251,263
251,252,264
0,253,265
253,254,266
254,255,267
256,257,269
257,258,270
258,259,271
259,260,272
260,261,273
261,262,274
262,263,275
263,264,276
0,265,277
265,266,278
266,267,279
268,269,281
269,270,282
270,271,283
271,272,284
272,273,285
273,274,286
274,275,287
275,276,288
0,277,289
277,278,290
278,279,291
280,281,293
281,282,294
282,283,295
283,284,296
284,285,297
285,286,298
286,287,299
287,288,300
0,289,301
289,290,302
290,291,303
292,293,305
293,294,306
294,295,307
295,296,308
296,297,309
297,298,310
298,299,311
299,300,312
0,301,313
301,302,314
302,303,315
304,305,317
305,306,318
306,307,319
307,308,320
308,309,321
309,310,322
310,311,323
311,312,324
0,313,325
313,314,326
314,315,327
316,317,329
317,318,330
318,319,331
319,320,332
320,321,333
321,322,334
322,323,335
323,324,336
0,325,337
325,326,338
326,327,339
328,329,341
329,330,342
330,331,343
331,332,344
332,333,345
333,334,346
334,335,347
335,336,348
0,337,349
337,338,350
338,339,351
340,341,353
341,342,354
342,343,355
343,344,356
344,345,357
345,346,358
346,347,359
347,348,360
0,349,361
349,350,362
350,351,363
352,353,365
353,354,366
354,355,367
355,356,368
356,357,369
357,358,370
358,359,371
359,360,372
0,361,373
361,362,374
362,363,375
364,365,377
365,366,378
366,367,379
367,368,380
368,369,381
369,370,382
370,371,383
371,372,384
0,373,385
373,374,386
374,375,387
376,377,389
377,378,390
378,379,391
379,380,392
380,381,393
381,382,394
382,383,395
383,384,396
0,385,397
385,386,398
386,387,399
388,389,401
389,390,402
390,391,403
391,392,404
392,393,405
393,394,406
394,395,407
395,396,408
0,397,409
397,398,410
398,399,411
400,401,413
401,402,414
402,403,415
403,404,416
404,405,417
405,406,418
406,407,419
407,408,420
0,409,421
409,410,422
410,411,423
412,413,425
413,414,426
414,415,427
415,416,428
416,417,429
417,418,430
418,419,431
419,420,432
0,421,1
421,422,2
422,423,3
424,425,5
425,426,6
426,427,7
427,428,8
428,429,9
429,430,10
430,431,11
431,432,12
379,392,391
1,14,13
2,15,14
4,17,16
5,18,17
6,19,18
7,20,19
8,21,20
9,22,21
10,23,22
11,24,23
13,26,25
14,27,26
16,29,28
17,30,29
18,31,30
19,32,31
20,33,32
21,34,33
22,35,34
23,36,35
25,38,37
26,39,38
28,41,40
29,42,41
30,43,42
31,44,43
32,45,44
33,46,45
34,47,46
35,48,47
37,50,49
38,51,50
40,53,52
41,54,53
42,55,54
43,56,55
44,57,56
45,58,57
46,59,58
47,60,59
49,62,61
50,63,62
52,65,64
53,66,65
54,67,66
55,68,67
56,69,68
57,70,69
58,71,70
59,72,71
61,74,73
62,75,74
64,77,76
65,78,77
66,79,78
67,80,79
68,81,80
69,82,81
70,83,82
71,84,83
73,86,85
74,87,86
76,89,88
77,90,89
78,91,90
79,92,91
80,93,92
81,94,93
82,95,94
83,96,95
85,98,97
86,99,98
88,101,100
89,102,101
90,103,102
91,104,103
92,105,104
93,106,105
94,107,106
95,108,107
97,110,109
98,111,110
100,113,112
101,114,113
102,115,114
103,116,115
104,117,116
105,118,117
106,119,118
107,120,119
109,122,121
110,123,122
112,125,124
113,126,125
114,127,126
115,128,127
116,129,128
117,130,129
118,131,130
119,132,131
121,134,133
122,135,134
124,137,136
125,138,137
126,139,138
127,140,139
128,141,140
129,142,141
130,143,142
131,144,143
133,146,145
134,147,146
136,149,148
137,150,149
138,151,150
139,152,151
140,153,152
141,154,153
142,155,154
143,156,155
145,158,157
146,159,158
148,161,160
149,162,161
150,163,162
151,164,163
152,165,164
153,166,165
154,167,166
155,168,167
157,170,169
158,171,170
160,173,172
161,174,173
162,175,174
163,176,175
164,177,176
165,178,177
166,179,178
167,180,179
169,182,181
170,183,182
172,185,184
173,186,185
174,187,186
175,188,187
176,189,188
177,190,189
178,191,190
179,192,191
181,194,193
182,195,194
184,197,196
185,198,197
186,199,198
187,200,199
188,201,200
189,202,201
190,203,202
191,204,203
193,206,205
194,207,206
196,209,208
197,210,209
198,211,210
199,212,211
200,213,212
201,214,213
202,215,214
203,216,215
205,218,217
206,219,218
208,221,220
209,222,221
210,223,222
211,224,223
212,225,224
213,226,225
214,227,226
215,228,227
217,230,229
218,231,230
220,233,232
221,234,233
222,235,234
223,236,235
224,237,236
225,238,237
226,239,238
227,240,239
229,242,241
230,243,242
232,245,244
233,246,245
234,247,246
235,248,247
236,249,248
237,250,249
238,251,250
239,252,251
241,254,253
242,255,254
244,257,256
245,258,257
246,259,258
247,260,259
248,261,260
249,262,261
250,263,262
251,264,263
253,266,265
254,267,266
256,269,268
257,270,269
258,271,270
259,272,271
260,273,272
261,274,273
262,275,274
263,276,275
265,278,277
266,279,278
268,281,280
269,282,281
270,283,282
271,284,283
272,285,284
273,286,285
274,287,286
275,288,287
277,290,289
278,291,290
280,293,292
281,294,293
282,295,294
283,296,295
284,297,296
285,298,297
286,299,298
287,300,299
289,302,301
290,303,302
292,305,304
293,306,305
294,307,306
295,308,307
296,309,308
297,310,309
298,311,310
299,312,311
301,314,313
302,315,314
304,317,316
305,318,317
306,319,318
307,320,319
308,321,320
309,322,321
310,323,322
311,324,323
313,326,325
314,327,326
316,329,328
317,330,329
318,331,330
319,332,331
320,333,332
321,334,333
322,335,334
323,336,335
325,338,337
326,339,338
328,341,340
329,342,341
330,343,342
331,344,343
332,345,344
333,346,345
334,347,346
335,348,347
337,350,349
338,351,350
340,353,352
341,354,353
342,355,354
343,356,355
344,357,356
345,358,357
346,359,358
347,360,359
349,362,361
350,363,362
352,365,364
353,366,365
354,367,366
355,368,367
356,369,368
357,370,369
358,371,370
359,372,371
361,374,373
362,375,374
364,377,376
365,378,377
366,379,378
367,380,379
368,381,380
369,382,381
370,383,382
371,384,383
373,386,385
374,387,386
376,389,388
377,390,389
378,391,390
380,393,392
381,394,393
382,395,394
383,396,395
385,398,397
386,399,398
388,401,400
389,402,401
390,403,402
391,404,403
392,405,404
393,406,405
394,407,406
395,408,407
397,410,409
398,411,410
400,413,412
401,414,413
402,415,414
403,416,415
404,417,416
405,418,417
406,419,418
407,420,419
409,422,421
410,423,422
412,425,424
413,426,425
414,427,426
415,428,427
416,429,428
417,430,429
418,431,430
419,432,431
421,2,1
422,3,2
424,5,4
425,6,5
426,7,6
427,8,7
428,9,8
429,10,9
430,11,10
431,12,11
